Priority,Src,Dest,Protocol,TTL,TOS,ID,IpLen,DgmLen,DF,Seq,Ack,TcpLen,Class
1,192.168.89.10:1393,50.97.236.98:80,TCP,128,0x0,6906,20,1500,***A****,0xF55136BE,0x66A9A614,20,Web Application Attack
3,68.67.128.13:80,192.168.89.10:1418,TCP,52,0x0,6217,20,1010,***AP***,0xF16DD12A,0x2BE4FD1C,20,Misc activity
1,192.168.89.10:1214,50.97.236.98:80,TCP,128,0x0,6973,20,1500,***A****,0x3B7ACC12,0x72798D27,20,Web Application Attack
3,198.172.88.73:80,192.168.89.10:1147,TCP,56,0x0,8263,20,349,***AP***,0x777F3994,0xC618ECD4,20,Misc activity
3,199.168.112.60:80,192.168.89.10:1419,TCP,56,0x0,57008,20,308,***AP***,0x5DF4984A,0x6598800,20,Misc activity
3,64.94.107.40:80,192.168.89.10:1451,TCP,53,0x0,27818,20,327,***AP**F,0xE568A4C5,0x90295E71,20,Misc activity
3,64.94.107.40:80,192.168.89.10:1450,TCP,53,0x0,37465,20,327,***AP**F,0xE5485A36,0xA2685C4C,20,Misc activity
1,192.168.89.10:1481,54.213.12.49:80,TCP,128,0x0,7198,20,1500,***A****,0xBBFA1A8B,0xA1D3F786,20,Web Application Attack
3,69.89.76.20:80,192.168.89.10:1475,TCP,56,0x0,20630,20,377,***AP***,0x812ABD91,0x937C03EB,20,Misc activity
3,69.194.244.14:80,192.168.89.10:1487,TCP,56,0x0,60875,20,507,***AP***,0xB77847E6,0x72017A2F,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1481,TCP,128,0x0,7232,20,2470,***A****,0xA1D3F786,0xBBFA2376,20,Misc activity
3,54.218.63.1:80,192.168.89.10:1290,TCP,56,0x0,4281,20,588,***AP***,0x83218FD0,0x77ADA666,20,Misc activity
3,54.230.84.85:80,192.168.89.10:1490,TCP,57,0x0,13531,20,594,***AP***,0x7199A92A,0x2815711D,20,Misc activity
1,192.168.89.10:1486,54.213.12.49:80,TCP,128,0x0,7273,20,1500,***A****,0x45F1606F,0xA8B4FAA0,20,Web Application Attack
3,54.230.84.85:80,192.168.89.10:1446,TCP,57,0x0,33714,20,594,***AP***,0xE3C57946,0x7F78B5D9,20,Misc activity
1,192.168.89.10:1481,54.213.12.49:80,TCP,128,0x0,7305,20,1500,***A****,0xBBFA2376,0xA1D40104,20,Web Application Attack
1,192.168.89.10:1493,54.213.12.49:80,TCP,128,0x0,7310,20,1500,***A****,0x3DB54D6E,0xC26CC31C,20,Web Application Attack
3,54.230.84.85:80,192.168.89.10:1494,TCP,57,0x0,19770,20,594,***AP***,0xEE02D0CA,0x4969DF6A,20,Misc activity
1,192.168.89.10:1495,54.213.12.49:80,TCP,128,0x0,7317,20,1500,***A****,0xF0311292,0xBCC8AAF2,20,Web Application Attack
1,192.168.89.10:1497,54.213.12.49:80,TCP,128,0x0,7335,20,1500,***A****,0x7A1C2533,0x514B149B,20,Web Application Attack
3,54.213.12.49:80,192.168.89.10:1486,TCP,128,0x0,7340,20,2437,***A****,0xA8B4FAA0,0x45F16948,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1493,TCP,128,0x0,7344,20,2469,***A****,0xC26CC31C,0x3DB5565A,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1495,TCP,128,0x0,7348,20,2469,***A****,0xBCC8AAF2,0xF0311B7E,20,Misc activity
1,192.168.89.10:1498,54.213.12.49:80,TCP,128,0x0,7349,20,1500,***A****,0x2B22E80F,0xCDC924C8,20,Web Application Attack
3,205.210.186.236:80,192.168.89.10:1480,TCP,55,0x0,14142,20,1428,***AP***,0x2117DC,0x7779A387,20,Misc activity
3,184.51.106.227:80,192.168.89.10:1288,TCP,59,0x0,30164,20,318,***AP***,0xF12D2FB0,0xEFADABCC,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1498,TCP,128,0x0,7371,20,2438,***A****,0xCDC924C8,0x2B22F0E9,20,Misc activity
3,50.18.122.147:80,192.168.89.10:1190,TCP,54,0x0,4730,20,752,***AP***,0x4AC135E2,0x36AF9145,20,Misc activity
3,72.5.64.63:80,192.168.89.10:1468,TCP,54,0x0,42856,20,612,***AP***,0xEA69C4C9,0xD1BE4463,20,Misc activity
3,216.39.54.212:80,192.168.89.10:1318,TCP,55,0x0,47645,20,211,***AP***,0xCC378BAA,0x96F45995,20,Misc activity
3,216.38.172.155:80,192.168.89.10:1206,TCP,250,0x0,53455,20,667,***AP***,0x31436DC,0x4BA3596C,20,Misc activity
1,192.168.89.10:1393,50.97.236.98:80,TCP,128,0x0,7421,20,1500,***A****,0xF5513DDE,0x66A9AC79,20,Web Application Attack
3,107.22.226.137:80,192.168.89.10:1463,TCP,50,0x0,519,20,462,***AP***,0xD26E730A,0xA19133AE,20,Misc activity
3,69.194.244.11:80,192.168.89.10:1504,TCP,56,0x0,20269,20,507,***AP***,0xEA0265AA,0x5F16C7DC,20,Misc activity
1,192.168.89.10:1486,54.213.12.49:80,TCP,128,0x0,7501,20,1500,***A****,0x45F16948,0xA8B503FD,20,Web Application Attack
1,192.168.89.10:1481,54.213.12.49:80,TCP,128,0x0,7506,20,1500,***A****,0xBBFA2C4C,0xA1D40A51,20,Web Application Attack
1,192.168.89.10:1493,54.213.12.49:80,TCP,128,0x0,7509,20,1500,***A****,0x3DB5565A,0xC26CCC99,20,Web Application Attack
1,192.168.89.10:1497,54.213.12.49:80,TCP,128,0x0,7515,20,1500,***A****,0x7A1C2E16,0x514B1E09,20,Web Application Attack
1,192.168.89.10:1498,54.213.12.49:80,TCP,128,0x0,7518,20,1500,***A****,0x2B22F0E9,0xCDC92E26,20,Web Application Attack
3,54.213.12.49:80,192.168.89.10:1486,TCP,128,0x0,7525,20,2523,***A****,0xA8B503FD,0x45F17212,20,Misc activity
1,192.168.89.10:1495,54.213.12.49:80,TCP,56,0x0,4031,20,2476,***A****,0xF0311B7E,0xBCC8B46F,20,Web Application Attack
3,54.213.12.49:80,192.168.89.10:1497,TCP,128,0x0,7531,20,2405,***A****,0x514B1E09,0x7A1C36DF,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1498,TCP,128,0x0,7532,20,2437,***A****,0xCDC92E26,0x2B22F9C5,20,Misc activity
3,74.217.78.184:80,192.168.89.10:1511,TCP,55,0x0,27164,20,378,***AP***,0xEEAD2CED,0x2E88F7CF,20,Misc activity
3,74.217.240.83:80,192.168.89.10:1502,TCP,245,0x0,28231,20,731,***AP***,0x7E199E3E,0xCFCC159B,20,Misc activity
3,65.17.253.119:80,192.168.89.10:1476,TCP,56,0x0,53558,20,465,***AP***,0x26407741,0xDF20CA3A,20,Misc activity
3,65.17.253.119:80,192.168.89.10:1466,TCP,56,0x0,1226,20,465,***AP***,0xD95A4C3,0x9437F2D0,20,Misc activity
3,173.192.202.130:80,192.168.89.10:1512,TCP,54,0x0,24099,20,677,***A***F,0x942D94EB,0xC844BC1C,20,Misc activity
3,173.245.2.213:80,192.168.89.10:1509,TCP,119,0x0,397,20,581,***AP**F,0xC0025655,0x4488C583,20,Misc activity
3,68.67.151.120:80,192.168.89.10:1517,TCP,54,0x0,52560,20,1015,***AP***,0xD92F885C,0xC1B07F02,20,Misc activity
1,192.168.89.10:1518,54.201.78.31:80,TCP,128,0x0,7584,20,1500,***A****,0x7D6C4183,0xD3AC2464,20,Web Application Attack
1,192.168.89.10:1486,54.213.12.49:80,TCP,128,0x0,7597,20,1500,***A****,0x45F17212,0xA8B50DB0,20,Web Application Attack
1,192.168.89.10:1481,54.213.12.49:80,TCP,128,0x0,7600,20,1500,***A****,0xBBFA3527,0xA1D413AE,20,Web Application Attack
1,192.168.89.10:1495,54.213.12.49:80,TCP,128,0x0,7603,20,1500,***A****,0xF0312502,0xBCC8B74C,20,Web Application Attack
1,192.168.89.10:1497,54.213.12.49:80,TCP,128,0x0,7615,20,1500,***A****,0x7A1C36DF,0x514B2746,20,Web Application Attack
3,54.213.12.49:80,192.168.89.10:1495,TCP,128,0x0,7621,20,2634,***A****,0xBCC8B74C,0xF0312E6B,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1486,TCP,128,0x0,7622,20,2422,***A****,0xA8B50DB0,0x45F17AE9,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1497,TCP,128,0x0,7624,20,2651,***A****,0x514B2746,0x7A1C404C,20,Misc activity
3,54.243.82.22:80,192.168.89.10:1506,TCP,48,0x0,12617,20,820,***AP***,0xC3B4ACE8,0xDB3D286D,20,Misc activity
3,54.215.15.141:80,192.168.89.10:1483,TCP,54,0x0,2217,20,762,***AP***,0x29E4A9D3,0x7AB0E930,20,Misc activity
1,192.168.89.10:1493,54.213.12.49:80,TCP,128,0x0,7644,20,1500,***A****,0x3DB55F46,0xC26CD617,20,Web Application Attack
1,192.168.89.10:1443,54.201.66.36:80,TCP,128,0x0,7682,20,1500,***A****,0xA6E8C7C0,0xE1DDE422,20,Web Application Attack
3,68.67.151.120:80,192.168.89.10:1517,TCP,54,0x0,52561,20,1015,***AP***,0xD92F885C,0xC1B07F02,20,Misc activity
3,68.67.128.13:80,192.168.89.10:1431,TCP,52,0x0,7359,20,1010,***AP***,0xF0CAD0EB,0x6C8C4673,20,Misc activity
1,192.168.89.10:1481,54.213.12.49:80,TCP,128,0x0,7729,20,1500,***A****,0xBBFA3E7C,0xA1D41DB0,20,Web Application Attack
1,192.168.89.10:1495,54.213.12.49:80,TCP,128,0x0,7732,20,1500,***A****,0xF0312E6B,0xBCC8C16E,20,Web Application Attack
1,192.168.89.10:1486,54.213.12.49:80,TCP,128,0x0,7735,20,1500,***A****,0x45F17AE9,0xA8B516FE,20,Web Application Attack
3,23.47.85.109:80,192.168.89.10:1400,TCP,60,0x0,47040,20,808,***AP***,0xB01202D9,0xF6F3425A,20,Misc activity
3,54.213.12.49:80,192.168.89.10:1495,TCP,128,0x0,7762,20,2650,***A****,0xBCC8C16E,0xF03137DA,20,Misc activity
3,68.67.128.13:80,192.168.89.10:1441,TCP,52,0x0,17359,20,1010,***AP***,0x9D4CF40F,0xFC3D5AF,20,Misc activity
1,192.168.89.10:1493,54.213.12.49:80,TCP,128,0x0,7766,20,1500,***A****,0x3DB5689F,0xC26CE01A,20,Web Application Attack
1,192.168.89.10:1497,54.213.12.49:80,TCP,128,0x0,7769,20,1500,***A****,0x7A1C404C,0x514B3179,20,Web Application Attack
1,192.168.89.10:1481,54.213.12.49:80,TCP,128,0x0,7855,20,1500,***A****,0xBBFA4764,0xA1D4271E,20,Web Application Attack
1,192.168.89.10:1486,54.213.12.49:80,TCP,128,0x0,7863,20,1500,***A****,0x45F18442,0xA8B52101,20,Web Application Attack
1,192.168.89.10:1495,54.213.12.49:80,TCP,56,0x0,4040,20,3509,***A****,0xF03137DA,0xBCC8CBA0,20,Web Application Attack
1,192.168.89.10:1542,207.38.110.62:80,TCP,54,0x0,64426,20,2051,***A****,0x50CBD0A0,0x44114545,20,Web Application Attack
3,173.1.213.246:80,192.168.89.10:1538,TCP,54,0x0,47437,20,775,***A***F,0xF94755A4,0x97781FDF,20,Misc activity
1,192.168.89.10:1497,54.213.12.49:80,TCP,128,0x0,7933,20,1500,***A****,0x7A1C4938,0x514B3AF6,20,Web Application Attack
1,192.168.89.10:1543,207.38.110.62:80,TCP,54,0x0,60523,20,2046,***A****,0x4B7EFAB6,0xDD4F529D,20,Web Application Attack
1,192.168.89.10:1493,54.213.12.49:80,TCP,128,0x0,7947,20,1500,***A****,0x3DB57268,0xC26CEAE0,20,Web Application Attack
3,216.38.172.167:80,192.168.89.10:1470,TCP,250,0x0,11805,20,575,***AP***,0xD76CCF2D,0x3709A53E,20,Misc activity
3,216.38.172.167:80,192.168.89.10:1532,TCP,250,0x0,16291,20,462,***AP***,0x9698B3CA,0xA1320FA2,20,Misc activity
3,176.32.100.195:80,192.168.89.10:1549,TCP,49,0x0,29567,20,503,***AP***,0x58724AFE,0x2ADF18EF,20,Misc activity
1,192.168.89.10:1439,69.194.244.11:80,TCP,56,0x0,61401,20,3173,***A****,0x3A771F04,0x9E1BDC19,20,Web Application Attack
1,192.168.89.10:1543,207.38.110.62:80,TCP,54,0x0,60526,20,2064,***A****,0x4B7F028C,0xDD4F5DC6,20,Web Application Attack
1,192.168.89.10:1556,207.38.110.165:80,TCP,54,0x0,27606,20,2037,***A****,0x64A90EA9,0x8C53265D,20,Web Application Attack
3,176.32.100.195:80,192.168.89.10:1554,TCP,49,0x0,18492,20,503,***AP***,0xC8D918F3,0x617B6129,20,Misc activity
3,54.213.60.124:80,192.168.89.10:1465,TCP,56,0x0,34261,20,344,***AP***,0xFBA23CBC,0x6211E140,20,Misc activity
1,192.168.89.10:1439,69.194.244.11:80,TCP,56,0x0,61406,20,3303,***A****,0x3A772B41,0x9E1BECB8,20,Web Application Attack
1,192.168.89.10:1561,207.38.110.62:80,TCP,54,0x0,51074,20,2440,***A****,0xC2A9ADFF,0x9E3D7828,20,Web Application Attack
3,66.70.125.98:80,192.168.89.10:1565,TCP,56,0x0,29610,20,730,***AP***,0xC95D84DB,0xD20A7DF4,20,Misc activity
3,68.67.128.13:80,192.168.89.10:1437,TCP,52,0x0,26985,20,1015,***AP***,0xD3ABD280,0x95FA8064,20,Misc activity
1,192.168.89.10:1566,207.38.110.165:80,TCP,54,0x0,53474,20,2412,***A****,0x7C7BF02A,0x92039D0A,20,Web Application Attack
3,198.172.88.73:80,192.168.89.10:1147,TCP,56,0x0,8265,20,349,***AP***,0x777F3BC1,0xC618F4CF,20,Misc activity
3,198.172.88.73:80,192.168.89.10:1569,TCP,56,0x0,2567,20,349,***AP***,0x8872FFDF,0x7ACF6627,20,Misc activity
3,198.172.88.73:80,192.168.89.10:1570,TCP,56,0x0,53331,20,349,***AP***,0xFD61258C,0xAEEFBD1B,20,Misc activity
3,198.172.88.73:80,192.168.89.10:1147,TCP,56,0x0,8266,20,349,***AP***,0x777F3CF6,0xC618F890,20,Misc activity
1,192.168.89.10:1573,207.38.110.62:80,TCP,54,0x0,41148,20,2482,***A****,0x671D4B63,0x6432609C,20,Web Application Attack
1,192.168.89.10:1214,50.97.236.98:80,TCP,55,0x0,3810,20,2837,***A****,0x3B7AD3FB,0x72799606,20,Web Application Attack
3,68.67.128.13:80,192.168.89.10:1437,TCP,52,0x0,26987,20,1020,***AP***,0xD3ABD64F,0x95FA839D,20,Misc activity
3,54.204.19.224:80,192.168.89.10:1578,TCP,50,0x0,27423,20,567,***AP***,0x80A1CE53,0x5429B655,20,Misc activity
1,192.168.89.10:1589,207.38.110.62:80,TCP,54,0x0,46234,20,2482,***A****,0xE48255A3,0x57C674C4,20,Web Application Attack
3,173.193.208.130:80,192.168.89.10:1585,TCP,55,0x0,26659,20,584,***AP***,0xC1F52F5B,0x9D29E610,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1584,TCP,54,0x0,20545,20,578,***AP***,0x22CA1739,0x5F169069,20,Misc activity
1,192.168.89.10:1393,50.97.236.98:80,TCP,56,0x0,391,20,2973,***A****,0xF5514651,0x66A9B7B1,20,Web Application Attack
3,54.204.19.224:80,192.168.89.10:1587,TCP,50,0x0,42259,20,567,***AP***,0x51F2007D,0x305A892B,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1592,TCP,54,0x0,59482,20,578,***AP***,0x8DC9AFCC,0x9A6B6202,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1591,TCP,55,0x0,3627,20,596,***AP***,0x89E649A7,0x24CA236D,20,Misc activity
3,23.47.85.109:80,192.168.89.10:1400,TCP,60,0x0,47053,20,720,***AP***,0xB0123C7B,0xF6F34D03,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1594,TCP,54,0x0,44510,20,591,***AP***,0x4917EA40,0x41A9B2F6,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1585,TCP,55,0x0,26660,20,596,***AP***,0xC1F5317B,0x9D29EAE0,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1595,TCP,55,0x0,65086,20,578,***AP***,0x28B9A1,0xAFAE53B0,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1584,TCP,54,0x0,20546,20,596,***AP***,0x22CA1953,0x5F16954B,20,Misc activity
1,192.168.89.10:1589,207.38.110.62:80,TCP,54,0x0,46237,20,2544,***A****,0xE4825F2D,0x57C67FFD,20,Web Application Attack
1,192.168.89.10:1601,69.194.244.11:80,TCP,56,0x0,58873,20,3304,***A****,0xDF9B1DC7,0x357470AF,20,Web Application Attack
1,192.168.89.10:1602,207.38.110.165:80,TCP,54,0x0,46377,20,2516,***A****,0xC212BE52,0xE51AFB9A,20,Web Application Attack
3,198.172.88.73:80,192.168.89.10:1569,TCP,56,0x0,2568,20,349,***AP***,0x88730114,0x7ACF68C7,20,Misc activity
3,50.18.181.92:80,192.168.89.10:1278,TCP,54,0x0,61455,20,318,***AP***,0xA8F79387,0x51332010,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1592,TCP,54,0x0,59483,20,584,***AP***,0x8DC9B1E6,0x9A6B66C6,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1594,TCP,54,0x0,44511,20,571,***AP***,0x4917EC67,0x41A9B7AE,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1591,TCP,55,0x0,3628,20,578,***AP***,0x89E64BD3,0x24CA282B,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1585,TCP,55,0x0,26661,20,620,***AP***,0xC1F533A7,0x9D29EFE1,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1595,TCP,55,0x0,65087,20,739,***AP***,0x28BBBB,0xAFAE58C1,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1584,TCP,54,0x0,20547,20,595,***AP***,0x22CA1B7F,0x5F169A2C,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43897,20,812,***AP***,0x28F80956,0x2112AF1C,20,Misc activity
3,54.204.19.224:80,192.168.89.10:1587,TCP,50,0x0,42260,20,567,***AP***,0x51F2028C,0x305A8B15,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43898,20,841,***AP***,0x28F80C5A,0x2112B17C,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1609,TCP,59,0x0,22686,20,870,***AP***,0x49DDEB09,0xE056B0B8,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43899,20,917,***AP***,0x28F80F7B,0x2112B404,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1621,TCP,59,0x0,62603,20,917,***AP***,0xC05F7E7C,0xF4E7B193,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1609,TCP,59,0x0,22687,20,328,***AP***,0x49DDEE47,0xE056B305,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1613,TCP,59,0x0,50013,20,870,***AP***,0xE87B0E34,0x2B7D99E5,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1623,TCP,59,0x0,59565,20,917,***AP***,0x49A45DC3,0xB11DF398,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1629,TCP,59,0x0,59535,20,328,***AP***,0x28B294A8,0xD5226864,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1610,TCP,54,0x0,39384,20,1358,***AP***,0x18F5D189,0x5B72A018,20,Misc activity
1,192.168.89.10:1194,173.241.250.7:80,TCP,128,0x0,8957,20,1500,***A****,0xF1A17556,0x61B4D861,20,Web Application Attack
3,54.204.19.224:80,192.168.89.10:1587,TCP,50,0x0,42261,20,567,***AP***,0x51F2049B,0x305A8DA5,20,Misc activity
3,69.194.244.14:80,192.168.89.10:1487,TCP,56,0x0,60879,20,507,***AP***,0xB7784C09,0x72017D31,20,Misc activity
3,54.204.19.224:80,192.168.89.10:1578,TCP,50,0x0,27425,20,567,***AP***,0x80A1D2AD,0x5429BB6D,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43900,20,1063,***AP***,0x28F812E8,0x2112B6B0,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1609,TCP,59,0x0,22688,20,328,***AP***,0x49DDEF67,0xE056B58A,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1621,TCP,59,0x0,62604,20,976,***AP***,0xC05F81E9,0xF4E7B3E5,20,Misc activity
3,74.217.78.184:80,192.168.89.10:1511,TCP,55,0x0,27166,20,372,***AP***,0xEEAD2E3F,0x2E88F953,20,Misc activity
3,68.67.128.13:80,192.168.89.10:1437,TCP,52,0x0,26989,20,1025,***AP***,0xD3ABDA23,0x95FA874A,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1612,TCP,55,0x0,25959,20,887,***AP***,0x347B2DE0,0x4CB8065C,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1614,TCP,55,0x0,62060,20,888,***AP***,0x5DEABAE5,0xD6F3FAD9,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1615,TCP,54,0x0,59435,20,1178,***AP***,0x6212A0A1,0x238AB296,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1616,TCP,54,0x0,11649,20,1251,***AP***,0x318A650B,0x92DB88F4,20,Misc activity
3,69.194.244.20:80,192.168.89.10:1634,TCP,56,0x0,23651,20,513,***AP***,0xC26DB615,0x1EC07C5E,20,Misc activity
3,69.194.244.20:80,192.168.89.10:1635,TCP,56,0x0,48715,20,513,***AP***,0x2E3B9BB7,0x811F8BB,20,Misc activity
1,192.168.89.10:1214,50.97.236.98:80,TCP,128,0x0,9087,20,1500,***A****,0x3B7ADEE8,0x7279A1DB,20,Web Application Attack
3,69.194.244.11:80,192.168.89.10:1504,TCP,56,0x0,20272,20,507,***AP***,0xEA026A21,0x5F16D106,20,Misc activity
3,69.194.244.13:80,192.168.89.10:1459,TCP,56,0x0,4560,20,507,***AP***,0xE83C683C,0x143C10D,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1630,TCP,55,0x0,44328,20,1415,***AP***,0x18D1E5B2,0x9B5DF314,20,Misc activity
3,23.47.90.235:80,192.168.89.10:1638,TCP,60,0x0,8374,20,845,***AP***,0xE14E6987,0xE60E6944,20,Misc activity
3,54.200.204.245:80,192.168.89.10:1462,TCP,56,0x0,45695,20,518,***AP***,0x3CDAB376,0x8DF778F8,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1613,TCP,59,0x0,50014,20,976,***AP***,0xE87B1172,0x2B7D9D11,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1612,TCP,55,0x0,25960,20,1214,***AP***,0x347B312F,0x4CB80BDF,20,Misc activity
3,69.194.244.11:80,192.168.89.10:1637,TCP,56,0x0,42998,20,507,***AP***,0x45242D08,0x14FD895,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1623,TCP,59,0x0,59567,20,1011,***AP***,0x49A46130,0xB11DF6A2,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43901,20,1023,***AP***,0x28F816E7,0x2112B9C5,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1629,TCP,59,0x0,59536,20,1023,***AP***,0x28B295C8,0xD5226B7A,20,Misc activity
1,192.168.89.10:1643,216.39.55.13:80,TCP,55,0x0,35493,20,1775,***A****,0x45837EC6,0x9B2B8178,20,Web Application Attack
3,69.194.244.11:80,192.168.89.10:1504,TCP,56,0x0,20273,20,507,***AP***,0xEA026BF4,0x5F16D580,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1614,TCP,55,0x0,62061,20,1214,***AP***,0x5DEABE35,0xD6F40048,20,Misc activity
3,54.204.19.224:80,192.168.89.10:1578,TCP,50,0x0,27426,20,567,***AP***,0x80A1D4BC,0x5429BD57,20,Misc activity
3,69.194.244.13:80,192.168.89.10:1640,TCP,56,0x0,51257,20,507,***AP***,0x772BE781,0xDD41BB55,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1615,TCP,54,0x0,59436,20,1214,***AP***,0x6212A513,0x238AB70C,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1609,TCP,59,0x0,22689,20,1152,***AP***,0x49DDF087,0xE056B8A0,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1621,TCP,59,0x0,62605,20,1105,***AP***,0xC05F8591,0xF4E7B6FB,20,Misc activity
3,74.117.199.102:80,192.168.89.10:1636,TCP,119,0x0,4975,20,738,***AP**F,0x1B0A68A8,0x817F42EC,20,Misc activity
3,63.238.2.226:80,192.168.89.10:1659,TCP,59,0x0,24930,20,301,***AP***,0x78B8EE79,0xA2F15B77,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1613,TCP,59,0x0,50015,20,1152,***AP***,0xE87B151A,0x2B7DA056,20,Misc activity
3,69.194.244.13:80,192.168.89.10:1459,TCP,56,0x0,4561,20,507,***AP***,0xE83C6A0F,0x143C593,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1623,TCP,59,0x0,59568,20,1152,***AP***,0x49A464FB,0xB11DF9C7,20,Misc activity
3,54.200.204.245:80,192.168.89.10:1462,TCP,56,0x0,45696,20,518,***AP***,0x3CDAB554,0x8DF77ADA,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43902,20,1199,***AP***,0x28F81ABE,0x2112BD5C,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1630,TCP,55,0x0,44330,20,1214,***AP***,0x18D1EB11,0x9B5DF935,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1612,TCP,55,0x0,25962,20,1214,***AP***,0x347B35C5,0x4CB811EC,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1629,TCP,59,0x0,59537,20,1211,***AP***,0x28B2999F,0xD5226F20,20,Misc activity
3,69.194.244.13:80,192.168.89.10:1655,TCP,56,0x0,23552,20,507,***AP***,0x5B1375E6,0xBF7BCECC,20,Misc activity
3,69.194.244.11:80,192.168.89.10:1637,TCP,56,0x0,42999,20,507,***AP***,0x45242EDB,0x14FDD1C,20,Misc activity
3,69.89.76.20:80,192.168.89.10:1475,TCP,56,0x0,20637,20,793,***AP***,0x812ADE74,0x937C0964,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1614,TCP,55,0x0,62063,20,1214,***AP***,0x5DEAC2CB,0xD6F4067E,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1621,TCP,59,0x0,62606,20,328,***AP***,0xC05F89BA,0xF4E7BA9A,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1609,TCP,59,0x0,22690,20,1211,***AP***,0x49DDF4DF,0xE056BC66,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1613,TCP,59,0x0,50016,20,1255,***AP***,0xE87B1972,0x2B7DA3D6,20,Misc activity
3,8.15.229.35:80,192.168.89.10:1656,TCP,51,0x0,63949,20,785,***AP***,0x4C29377,0x50149A81,20,Misc activity
3,173.241.250.7:80,192.168.89.10:1194,TCP,128,0x0,9377,20,389,***A****,0x61B4D861,0xF1A17CF3,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1623,TCP,59,0x0,59569,20,328,***AP***,0x49A46953,0xB11DFDA1,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1657,TCP,55,0x0,41825,20,1415,***AP***,0x9031EB82,0xBD9D8A23,20,Misc activity
3,69.194.244.20:80,192.168.89.10:1634,TCP,56,0x0,23652,20,513,***AP***,0xC26DB7EE,0x1EC07E0F,20,Misc activity
3,96.7.131.167:80,192.168.89.10:1314,TCP,59,0x0,43903,20,1302,***AP***,0x28F81F45,0x2112C19F,20,Misc activity
3,69.194.244.13:80,192.168.89.10:1640,TCP,56,0x0,51258,20,609,***AP***,0x772BE954,0xDD41C022,20,Misc activity
3,173.193.208.130:80,192.168.89.10:1630,TCP,55,0x0,44331,20,1214,***AP***,0x18D1EFA7,0x9B5DFECD,20,Misc activity
